BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
7.0,1.0,3.0,6.0,10.0,4.0,0.18,4.0,2.0,0.5,12.0,3.0,0.67,19.0,0.0,16.85,18.91,6024.01,0.11,67.0,0.05,334.67,318.58,0.75,3.0,5.0,10.0,0.1,26.0,41.0,11.0,16.0,42.0,32.14,22.0,1
1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,1.0,2.0,1.0,0.0,10.0,3.0,14.99,5.33,426.42,0.03,21.0,0.19,23.69,79.95,1.0,0.0,0.0,3.0,0.08,8.0,13.0,6.0,8.0,12.0,0.0,10.0,0
3.0,3.0,0.0,1.0,4.0,2.0,0.12,2.0,2.0,1.0,8.0,1.0,0.0,17.0,0.0,52.81,9.13,4402.26,0.16,94.0,0.11,244.57,482.15,0.5,1.0,2.0,8.0,0.03,35.0,59.0,23.0,12.0,67.0,5.56,17.0,0
7.0,1.0,3.0,0.0,8.0,4.0,0.4,2.0,2.0,0.5,9.0,4.0,1.0,7.0,0.0,18.39,9.17,1545.09,0.06,39.0,0.11,85.84,168.56,1.0,3.0,4.0,7.0,0.27,15.0,24.0,9.0,11.0,15.0,30.0,10.0,1
3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,7.0,1.0,0.0,12.0,1.0,36.8,7.33,1979.11,0.09,55.0,0.14,109.95,269.88,0.5,1.0,2.0,7.0,0.13,22.0,33.0,18.0,12.0,15.0,0.0,12.0,0
15.0,12.0,10.0,9.0,26.0,8.0,0.11,12.0,4.0,0.5,43.0,3.0,0.29,60.0,0.0,57.8,36.88,78609.33,0.71,358.0,0.03,4367.19,2131.6,0.38,7.0,13.0,37.0,0.08,144.0,214.0,41.0,21.0,99.0,24.05,70.0,1
1.0,1.0,0.0,5.0,0.0,1.0,0.14,0.0,1.0,1.0,4.0,1.0,0.0,7.0,0.0,14.02,9.75,1333.23,0.05,35.0,0.1,74.07,136.74,1.0,0.0,0.0,5.0,0.07,13.0,22.0,6.0,9.0,15.0,41.67,7.0,0
7.0,0.0,2.0,0.0,10.0,4.0,0.44,4.0,1.0,0.25,11.0,3.0,0.67,7.0,1.0,11.77,13.81,2245.01,0.05,35.0,0.07,124.72,162.53,0.75,3.0,5.0,9.0,0.33,13.0,22.0,8.0,17.0,12.0,22.22,9.0,0
1.0,0.0,6.0,1.0,0.0,1.0,0.13,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,25.9,5.14,685.11,0.04,36.0,0.19,38.06,133.22,1.0,0.0,0.0,2.0,0.08,12.0,24.0,7.0,6.0,12.0,77.78,8.0,0
1.0,1.0,1.0,5.0,0.0,1.0,0.08,0.0,1.0,1.0,2.0,1.0,0.0,11.0,2.0,22.1,14.57,4692.33,0.11,65.0,0.07,260.69,322.02,1.0,0.0,0.0,3.0,0.05,24.0,41.0,14.0,17.0,21.0,35.29,12.0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,17.25,6.29,681.48,0.04,26.0,0.16,37.86,108.42,1.0,0.0,0.0,3.0,0.09,8.0,18.0,7.0,11.0,11.0,20.0,4.0,0
19.0,6.0,0.0,4.0,0.0,10.0,0.5,0.0,9.0,0.9,46.0,1.0,0.0,20.0,0.0,29.14,20.35,12066.79,0.2,135.0,0.05,670.38,592.96,0.1,0.0,0.0,38.0,0.32,37.0,98.0,10.0,11.0,31.0,16.67,20.0,0
3.0,0.0,0.0,2.0,4.0,2.0,0.07,2.0,1.0,0.5,6.0,1.0,0.0,28.0,0.0,45.76,22.9,24004.59,0.35,206.0,0.04,1333.59,1048.02,0.5,1.0,2.0,6.0,0.05,74.0,132.0,21.0,13.0,40.0,6.67,28.0,0
6.0,6.0,1.0,0.0,0.0,5.0,0.16,0.0,5.0,1.0,15.0,1.0,0.0,31.0,1.0,38.39,13.65,7152.72,0.17,103.0,0.07,397.37,524.01,0.2,0.0,0.0,12.0,0.12,39.0,64.0,20.0,14.0,41.0,3.13,32.0,0
5.0,0.0,0.0,0.0,8.0,3.0,0.6,4.0,1.0,0.33,10.0,1.0,0.0,5.0,0.0,9.6,9.17,806.67,0.03,22.0,0.11,44.81,88.0,0.33,2.0,4.0,9.0,0.33,11.0,11.0,6.0,10.0,9.0,0.0,5.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,8.54,4.67,186.03,0.01,12.0,0.21,10.33,39.86,1.0,0.0,0.0,2.0,0.1,4.0,8.0,3.0,7.0,10.0,0.0,4.0,0
13.0,4.0,8.0,23.0,24.0,7.0,0.27,12.0,5.0,0.71,30.0,1.0,0.0,18.0,0.0,32.65,14.37,6740.64,0.16,93.0,0.07,374.48,469.13,0.14,6.0,12.0,25.0,0.1,39.0,54.0,19.0,14.0,72.0,63.27,26.0,0
9.0,6.0,1.0,39.0,16.0,1.0,0.02,8.0,1.0,1.0,34.0,1.0,0.0,48.0,2.0,68.44,22.43,34432.76,0.51,268.0,0.04,1912.93,1535.08,1.0,4.0,8.0,31.0,0.01,95.0,173.0,36.0,17.0,102.0,45.45,49.0,0
19.0,1.0,2.0,20.0,32.0,10.0,0.16,14.0,5.0,0.5,39.0,6.0,0.56,59.0,0.0,38.85,47.92,89204.84,0.62,341.0,0.02,4955.82,1861.67,0.6,9.0,16.0,31.0,0.09,115.0,226.0,24.0,20.0,107.0,27.16,61.0,0
11.0,1.0,6.0,10.0,20.0,6.0,0.14,10.0,3.0,0.5,24.0,1.0,0.0,37.0,0.0,51.72,17.7,16202.08,0.31,172.0,0.06,900.12,915.37,0.17,5.0,10.0,20.0,0.08,59.0,113.0,25.0,15.0,72.0,30.19,43.0,1
1.0,1.0,2.0,0.0,0.0,1.0,0.11,0.0,1.0,1.0,2.0,1.0,0.0,7.0,3.0,19.64,5.5,594.0,0.04,27.0,0.18,33.0,108.0,1.0,0.0,0.0,3.0,0.05,11.0,16.0,8.0,8.0,19.0,22.22,9.0,0
15.0,4.0,2.0,6.0,26.0,8.0,0.17,12.0,7.0,0.88,37.0,3.0,0.29,44.0,0.0,34.95,36.96,47727.54,0.43,238.0,0.03,2651.53,1291.45,0.38,7.0,13.0,31.0,0.11,85.0,153.0,23.0,20.0,72.0,15.38,46.0,0
7.0,0.0,15.0,8.0,12.0,4.0,0.16,6.0,1.0,0.25,16.0,1.0,0.0,10.0,0.0,25.55,25.31,16365.59,0.22,136.0,0.04,909.2,646.66,0.25,3.0,6.0,14.0,0.09,47.0,89.0,13.0,14.0,46.0,69.7,25.0,1
10.0,1.0,2.0,3.0,6.0,7.0,0.24,2.0,2.0,0.29,20.0,3.0,0.33,27.0,0.0,28.86,15.75,7159.08,0.15,86.0,0.06,397.73,454.54,0.43,2.0,3.0,15.0,0.15,27.0,59.0,18.0,21.0,48.0,15.63,29.0,0
3.0,0.0,0.0,7.0,0.0,2.0,0.17,0.0,1.0,0.5,5.0,1.0,0.0,12.0,0.0,46.75,20.39,19439.64,0.32,183.0,0.05,1079.98,953.33,0.5,0.0,0.0,5.0,0.09,67.0,116.0,23.0,14.0,22.0,36.84,12.0,0
1.0,1.0,0.0,1.0,0.0,1.0,0.14,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,18.28,7.5,1027.99,0.05,36.0,0.13,57.11,137.06,1.0,0.0,0.0,3.0,0.07,15.0,21.0,7.0,7.0,14.0,12.5,7.0,0
3.0,3.0,1.0,6.0,4.0,2.0,0.13,2.0,2.0,1.0,7.0,1.0,0.0,15.0,0.0,31.34,8.8,2426.89,0.09,58.0,0.11,134.83,275.78,0.5,1.0,2.0,7.0,0.07,22.0,36.0,15.0,12.0,28.0,31.82,16.0,0
3.0,0.0,0.0,2.0,4.0,2.0,0.29,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,9.86,6.67,438.19,0.02,19.0,0.15,24.34,65.73,0.5,1.0,2.0,6.0,0.13,5.0,14.0,3.0,8.0,15.0,22.22,7.0,0
35.0,5.0,24.0,56.0,58.0,18.0,0.2,24.0,5.0,0.28,67.0,15.0,0.82,65.0,1.0,40.85,46.55,88507.21,0.63,326.0,0.02,4917.07,1901.52,0.83,17.0,29.0,51.0,0.08,128.0,198.0,33.0,24.0,232.0,55.17,89.0,0
21.0,3.0,5.0,36.0,36.0,11.0,0.15,16.0,5.0,0.45,40.0,5.0,0.4,68.0,1.0,38.68,42.21,68900.96,0.54,285.0,0.02,3827.83,1632.46,0.45,10.0,18.0,31.0,0.09,102.0,183.0,29.0,24.0,125.0,37.61,73.0,0
3.0,1.0,0.0,0.0,4.0,2.0,0.13,2.0,1.0,0.5,9.0,1.0,0.0,15.0,0.0,15.71,19.38,5897.84,0.1,73.0,0.05,327.66,304.4,0.5,1.0,2.0,9.0,0.1,31.0,42.0,8.0,10.0,21.0,0.0,15.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,17.27,2.5,107.96,0.01,13.0,0.4,6.0,43.19,1.0,0.0,0.0,2.0,0.2,5.0,8.0,5.0,5.0,5.0,0.0,3.0,0
5.0,1.0,1.0,1.0,6.0,3.0,0.17,2.0,2.0,0.67,8.0,3.0,1.0,17.0,1.0,15.99,12.44,2476.9,0.07,44.0,0.08,137.61,199.04,1.0,2.0,3.0,7.0,0.13,16.0,28.0,9.0,14.0,23.0,10.53,18.0,0
3.0,5.0,0.0,4.0,4.0,2.0,0.12,2.0,2.0,1.0,10.0,1.0,0.0,17.0,1.0,45.17,6.32,1801.85,0.1,60.0,0.16,100.1,285.29,0.5,1.0,2.0,10.0,0.06,30.0,30.0,19.0,8.0,33.0,19.05,17.0,0
5.0,4.0,6.0,16.0,0.0,3.0,0.1,0.0,2.0,0.67,20.0,1.0,0.0,25.0,0.0,27.85,17.97,8994.33,0.17,102.0,0.06,499.69,500.5,0.33,0.0,0.0,19.0,0.05,47.0,55.0,17.0,13.0,60.0,46.81,31.0,0
1.0,1.0,8.0,6.0,0.0,1.0,0.07,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,21.37,13.3,3780.76,0.09,62.0,0.08,210.04,284.27,1.0,0.0,0.0,3.0,0.03,19.0,43.0,10.0,14.0,29.0,70.0,14.0,1
3.0,4.0,0.0,0.0,0.0,2.0,0.2,0.0,2.0,1.0,10.0,1.0,0.0,10.0,2.0,20.81,9.0,1685.67,0.06,42.0,0.11,93.65,187.3,0.5,0.0,0.0,10.0,0.17,18.0,24.0,11.0,11.0,12.0,0.0,10.0,0
3.0,1.0,1.0,4.0,4.0,2.0,0.1,2.0,1.0,0.5,7.0,1.0,0.0,20.0,0.0,22.1,19.17,8119.88,0.14,95.0,0.05,451.1,423.65,0.5,1.0,2.0,7.0,0.05,46.0,49.0,12.0,10.0,38.0,20.0,21.0,0
15.0,4.0,4.0,13.0,14.0,9.0,0.23,6.0,6.0,0.67,31.0,5.0,0.5,35.0,2.0,27.83,25.26,17758.95,0.23,133.0,0.04,986.61,702.96,0.56,4.0,7.0,24.0,0.1,48.0,85.0,19.0,20.0,89.0,32.68,39.0,0
5.0,1.0,0.0,0.0,10.0,3.0,0.33,4.0,1.0,0.33,8.0,1.0,0.0,9.0,2.0,10.53,27.0,7675.23,0.09,62.0,0.04,426.4,284.27,0.33,3.0,5.0,7.0,0.2,18.0,44.0,6.0,18.0,15.0,0.0,9.0,0
1.0,0.0,13.0,0.0,0.0,1.0,0.06,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,61.05,10.0,6105.34,0.2,127.0,0.1,339.19,610.53,1.0,0.0,0.0,2.0,0.05,50.0,77.0,20.0,8.0,22.0,72.22,18.0,0
9.0,3.0,0.0,0.0,0.0,5.0,0.33,0.0,4.0,0.8,21.0,1.0,0.0,15.0,0.0,30.32,11.33,3894.84,0.11,67.0,0.09,216.38,343.66,0.2,0.0,0.0,18.0,0.29,34.0,33.0,21.0,14.0,17.0,0.0,15.0,0
26.0,2.0,4.0,1.0,32.0,14.0,0.34,10.0,5.0,0.36,42.0,9.0,0.62,37.0,1.0,26.59,44.0,51485.85,0.39,217.0,0.02,2860.32,1170.13,0.64,11.0,16.0,30.0,0.3,80.0,137.0,20.0,22.0,47.0,11.9,41.0,0
1.0,1.0,0.0,4.0,0.0,1.0,0.06,0.0,1.0,1.0,2.0,1.0,0.0,17.0,0.0,21.63,16.0,5537.66,0.12,83.0,0.06,307.65,346.1,1.0,0.0,0.0,3.0,0.03,40.0,43.0,10.0,8.0,34.0,19.05,17.0,0
3.0,5.0,1.0,19.0,4.0,2.0,0.08,2.0,2.0,1.0,13.0,1.0,0.0,23.0,0.0,24.41,17.27,7283.26,0.14,96.0,0.06,404.63,421.66,0.5,1.0,2.0,13.0,0.03,38.0,58.0,11.0,10.0,67.0,46.51,24.0,0
43.0,11.0,3.0,8.0,52.0,27.0,0.18,24.0,21.0,0.78,113.0,11.0,0.38,145.0,0.0,82.59,47.25,184399.83,1.3,565.0,0.02,10244.44,3902.39,0.41,14.0,26.0,88.0,0.15,212.0,353.0,83.0,37.0,177.0,7.05,148.0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,8.22,9.0,666.08,0.02,20.0,0.11,37.0,74.01,1.0,0.0,0.0,3.0,0.14,8.0,12.0,4.0,9.0,7.0,0.0,5.0,0
4.0,3.0,0.0,1.0,0.0,3.0,0.15,0.0,3.0,1.0,9.0,1.0,0.0,20.0,1.0,27.92,10.27,2942.64,0.1,59.0,0.1,163.48,286.62,0.33,0.0,0.0,8.0,0.12,22.0,37.0,15.0,14.0,26.0,4.76,20.0,0
5.0,5.0,0.0,1.0,0.0,3.0,0.27,0.0,3.0,1.0,14.0,3.0,1.0,11.0,0.0,27.63,5.32,781.48,0.05,34.0,0.19,43.42,146.95,1.0,0.0,0.0,13.0,0.2,13.0,21.0,11.0,9.0,15.0,8.33,11.0,0
3.0,0.0,4.0,0.0,4.0,2.0,0.18,2.0,1.0,0.5,6.0,1.0,0.0,7.0,5.0,25.36,8.18,1697.34,0.07,48.0,0.12,94.3,207.45,0.5,1.0,2.0,6.0,0.11,20.0,28.0,11.0,9.0,18.0,36.36,11.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,9.05,2.0,36.19,0.01,7.0,0.5,2.0,18.09,1.0,0.0,0.0,2.0,0.17,2.0,5.0,2.0,4.0,6.0,0.0,3.0,0
15.0,0.0,3.0,12.0,0.0,8.0,0.21,0.0,1.0,0.13,30.0,5.0,0.57,36.0,0.0,42.42,18.67,14780.96,0.26,152.0,0.05,821.16,791.84,0.63,0.0,0.0,24.0,0.12,49.0,103.0,21.0,16.0,65.0,29.41,39.0,0
7.0,1.0,0.0,0.0,12.0,4.0,0.31,6.0,1.0,0.25,17.0,1.0,0.0,13.0,4.0,19.87,20.53,8379.04,0.14,84.0,0.05,465.5,408.07,0.25,3.0,6.0,15.0,0.21,44.0,40.0,15.0,14.0,19.0,0.0,13.0,0
3.0,9.0,0.0,11.0,4.0,2.0,0.06,2.0,2.0,1.0,15.0,1.0,0.0,31.0,1.0,53.71,11.17,6703.96,0.2,112.0,0.09,372.44,600.05,0.5,1.0,2.0,15.0,0.03,54.0,58.0,29.0,12.0,67.0,26.19,31.0,1
5.0,3.0,0.0,6.0,8.0,3.0,0.18,4.0,2.0,0.67,16.0,1.0,0.0,17.0,0.0,30.55,13.33,5430.29,0.14,83.0,0.08,301.68,407.27,0.33,2.0,4.0,15.0,0.08,40.0,43.0,18.0,12.0,38.0,26.09,17.0,0
9.0,0.0,0.0,1.0,0.0,6.0,0.27,0.0,1.0,0.17,18.0,1.0,0.0,22.0,3.0,16.82,29.19,14337.59,0.16,95.0,0.03,796.53,491.14,0.17,0.0,0.0,14.0,0.22,33.0,62.0,13.0,23.0,27.0,4.35,22.0,0
15.0,2.0,2.0,12.0,22.0,8.0,0.32,8.0,3.0,0.38,24.0,5.0,0.57,23.0,0.0,18.33,33.85,21000.2,0.21,123.0,0.03,1166.68,620.46,0.63,7.0,11.0,18.0,0.15,44.0,79.0,13.0,20.0,54.0,37.84,25.0,0
11.0,4.0,0.0,0.0,0.0,6.0,0.46,0.0,5.0,0.83,26.0,1.0,0.0,13.0,0.0,26.14,14.06,5163.5,0.12,85.0,0.07,286.86,367.36,0.17,0.0,0.0,22.0,0.27,23.0,62.0,9.0,11.0,22.0,0.0,13.0,0
5.0,3.0,1.0,0.0,6.0,3.0,0.14,2.0,2.0,0.67,10.0,3.0,1.0,21.0,2.0,22.1,30.64,20753.19,0.23,131.0,0.03,1152.95,677.26,1.0,2.0,3.0,9.0,0.12,39.0,92.0,14.0,22.0,25.0,4.55,22.0,0
25.0,8.0,0.0,3.0,0.0,13.0,0.22,0.0,13.0,1.0,84.0,1.0,0.0,60.0,0.0,68.34,30.72,64501.75,0.7,372.0,0.03,3583.43,2099.51,0.08,0.0,0.0,73.0,0.18,158.0,214.0,36.0,14.0,74.0,4.76,60.0,0
3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,6.0,6.0,216.0,0.01,12.0,0.17,12.0,36.0,0.5,1.0,2.0,6.0,0.29,4.0,8.0,2.0,6.0,7.0,0.0,5.0,0
3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,15.23,5.0,380.74,0.03,20.0,0.2,21.15,76.15,0.5,1.0,2.0,6.0,0.25,10.0,10.0,7.0,7.0,8.0,0.0,5.0,0
11.0,3.0,0.0,0.0,16.0,6.0,0.29,6.0,3.0,0.5,21.0,3.0,0.4,21.0,0.0,18.85,20.3,7766.26,0.13,74.0,0.05,431.46,382.57,0.5,5.0,8.0,17.0,0.24,29.0,45.0,15.0,21.0,25.0,0.0,21.0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,11.86,3.5,145.3,0.01,12.0,0.29,8.07,41.51,1.0,0.0,0.0,3.0,0.2,4.0,8.0,4.0,7.0,5.0,0.0,2.0,0
3.0,2.0,0.0,1.0,0.0,2.0,0.29,0.0,2.0,1.0,7.0,1.0,0.0,7.0,1.0,15.92,6.29,629.06,0.03,24.0,0.16,34.95,100.08,0.5,0.0,0.0,7.0,0.2,8.0,16.0,7.0,11.0,10.0,12.5,7.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.13,0.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,18.58,11.0,2247.77,0.07,57.0,0.09,124.88,204.34,1.0,0.0,0.0,2.0,0.07,22.0,35.0,6.0,6.0,14.0,0.0,8.0,0
5.0,2.0,3.0,5.0,8.0,3.0,0.07,4.0,2.0,0.67,14.0,1.0,0.0,40.0,0.0,29.0,28.53,23605.34,0.28,174.0,0.04,1311.41,827.35,0.33,2.0,4.0,13.0,0.05,83.0,91.0,16.0,11.0,59.0,16.67,43.0,1
9.0,3.0,0.0,0.0,0.0,5.0,0.5,0.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,19.67,13.36,3508.99,0.09,63.0,0.07,194.94,262.71,0.2,0.0,0.0,18.0,0.28,17.0,46.0,7.0,11.0,18.0,0.0,10.0,0
9.0,0.0,0.0,0.0,0.0,5.0,0.45,0.0,1.0,0.2,18.0,5.0,1.0,11.0,2.0,8.96,17.0,2590.27,0.05,39.0,0.06,143.9,152.37,1.0,0.0,0.0,15.0,0.38,17.0,22.0,5.0,10.0,13.0,0.0,11.0,0
3.0,1.0,6.0,8.0,4.0,2.0,0.05,2.0,2.0,1.0,7.0,1.0,0.0,31.0,0.0,36.01,29.66,31674.07,0.36,205.0,0.03,1759.67,1067.94,0.5,1.0,2.0,7.0,0.03,87.0,118.0,22.0,15.0,62.0,31.11,37.0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,8.54,4.67,186.03,0.01,12.0,0.21,10.33,39.86,1.0,0.0,0.0,3.0,0.14,4.0,8.0,3.0,7.0,7.0,0.0,4.0,0
25.0,5.0,0.0,0.0,48.0,1.0,0.04,24.0,1.0,1.0,62.0,1.0,0.0,28.0,0.0,25.46,32.5,26888.89,0.28,174.0,0.03,1493.83,827.35,1.0,12.0,24.0,51.0,0.02,52.0,122.0,12.0,15.0,46.0,0.0,28.0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.13,0.0,1.0,1.0,6.0,1.0,0.0,8.0,1.0,31.52,5.56,972.99,0.06,46.0,0.18,54.06,175.14,1.0,0.0,0.0,7.0,0.11,20.0,26.0,9.0,5.0,9.0,0.0,8.0,0
13.0,5.0,9.0,9.0,24.0,7.0,0.22,12.0,6.0,0.86,30.0,1.0,0.0,23.0,0.0,33.28,16.03,8555.65,0.18,111.0,0.06,475.31,533.62,0.14,6.0,12.0,25.0,0.14,37.0,74.0,15.0,13.0,50.0,43.9,32.0,1
3.0,1.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,6.0,1.0,0.0,10.0,1.0,16.8,6.43,694.29,0.04,27.0,0.16,38.57,108.0,0.5,1.0,2.0,6.0,0.17,10.0,17.0,7.0,9.0,12.0,0.0,10.0,0
1.0,2.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,1.0,6.0,1.0,0.0,10.0,2.0,34.26,3.82,499.41,0.04,32.0,0.26,27.75,130.8,1.0,0.0,0.0,7.0,0.07,14.0,18.0,11.0,6.0,14.0,0.0,10.0,0
5.0,2.0,0.0,0.0,0.0,3.0,0.6,0.0,3.0,1.0,9.0,1.0,0.0,5.0,0.0,17.03,4.0,272.46,0.02,19.0,0.25,15.14,68.11,0.33,0.0,0.0,8.0,0.38,8.0,11.0,6.0,6.0,8.0,0.0,5.0,0
3.0,0.0,1.0,0.0,4.0,2.0,0.13,2.0,1.0,0.5,6.0,1.0,0.0,14.0,6.0,20.48,14.77,4470.34,0.1,66.0,0.07,248.35,302.61,0.5,1.0,2.0,6.0,0.07,25.0,41.0,11.0,13.0,30.0,6.67,15.0,1
3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,1.0,0.5,5.0,1.0,0.0,4.0,3.0,10.75,4.0,172.08,0.01,12.0,0.25,9.56,43.02,0.5,1.0,2.0,5.0,0.33,4.0,8.0,4.0,8.0,6.0,0.0,4.0,0
1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,1.0,2.0,1.0,0.0,10.0,1.0,19.15,8.36,1337.14,0.05,40.0,0.12,74.29,160.0,1.0,0.0,0.0,3.0,0.06,13.0,27.0,7.0,9.0,16.0,0.0,10.0,0
1.0,1.0,0.0,21.0,0.0,1.0,0.13,0.0,1.0,1.0,8.0,1.0,0.0,8.0,1.0,48.13,6.3,1910.42,0.1,68.0,0.16,106.13,303.24,1.0,0.0,0.0,9.0,0.02,27.0,41.0,15.0,7.0,41.0,72.41,8.0,0
24.0,2.0,1.0,8.0,14.0,19.0,0.24,6.0,18.0,0.95,58.0,1.0,0.0,79.0,0.0,29.08,53.32,82676.06,0.52,267.0,0.02,4593.11,1550.56,0.05,4.0,7.0,41.0,0.16,86.0,181.0,25.0,31.0,122.0,10.23,80.0,0
4.0,2.0,0.0,0.0,0.0,3.0,0.27,0.0,3.0,1.0,8.0,1.0,0.0,11.0,0.0,14.48,12.83,2384.98,0.06,43.0,0.08,132.5,185.84,0.33,0.0,0.0,7.0,0.16,11.0,32.0,6.0,14.0,19.0,0.0,11.0,0
5.0,2.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,0.67,11.0,1.0,0.0,6.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,2.0,4.0,10.0,0.21,9.0,25.0,6.0,10.0,14.0,0.0,6.0,0
3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,1.0,0.5,5.0,1.0,0.0,4.0,1.0,3.4,22.5,1719.1,0.03,23.0,0.04,95.51,76.4,0.5,1.0,2.0,5.0,0.33,5.0,18.0,1.0,9.0,6.0,0.0,4.0,0
27.0,11.0,0.0,9.0,0.0,14.0,0.31,0.0,4.0,0.29,63.0,9.0,0.62,45.0,1.0,67.49,20.98,29713.51,0.47,224.0,0.05,1650.75,1416.11,0.64,0.0,0.0,51.0,0.07,104.0,120.0,57.0,23.0,211.0,16.67,45.0,0
21.0,1.0,18.0,43.0,38.0,11.0,0.16,18.0,3.0,0.27,42.0,1.0,0.0,51.0,0.0,15.89,87.82,122506.36,0.47,279.0,0.01,6805.91,1395.0,0.09,10.0,19.0,33.0,0.07,92.0,187.0,11.0,21.0,150.0,54.46,69.0,1
11.0,2.0,2.0,30.0,20.0,6.0,0.12,10.0,4.0,0.67,23.0,1.0,0.0,48.0,1.0,35.29,31.25,34462.66,0.37,202.0,0.03,1914.59,1102.81,0.17,5.0,10.0,19.0,0.06,75.0,127.0,24.0,20.0,95.0,40.0,50.0,0
3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,5.0,1.0,0.0,8.0,0.0,17.09,4.57,357.2,0.03,20.0,0.22,19.84,78.14,0.5,1.0,2.0,5.0,0.15,8.0,12.0,7.0,8.0,13.0,0.0,8.0,0
3.0,1.0,0.0,9.0,4.0,2.0,0.29,2.0,1.0,0.5,6.0,1.0,0.0,7.0,3.0,9.82,11.0,1188.0,0.04,27.0,0.09,66.0,108.0,0.5,1.0,2.0,6.0,0.11,10.0,17.0,5.0,11.0,18.0,56.25,7.0,0
13.0,3.0,3.0,1.0,24.0,7.0,0.23,12.0,4.0,0.57,30.0,4.0,0.5,27.0,0.0,32.56,15.0,7325.95,0.16,96.0,0.07,407.0,488.4,0.57,6.0,12.0,25.0,0.17,38.0,58.0,19.0,15.0,42.0,12.9,30.0,0
3.0,1.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,5.0,1.0,0.0,6.0,1.0,18.96,7.64,1105.39,0.05,32.0,0.13,61.41,144.75,0.5,1.0,2.0,5.0,0.25,14.0,18.0,11.0,12.0,8.0,0.0,6.0,0
7.0,0.0,6.0,2.0,12.0,4.0,0.17,6.0,1.0,0.25,13.0,1.0,0.0,17.0,0.0,18.32,13.44,3312.04,0.08,57.0,0.07,184.0,246.35,0.25,3.0,6.0,11.0,0.13,22.0,35.0,9.0,11.0,32.0,32.0,23.0,1
3.0,4.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,37.27,5.54,1143.35,0.07,47.0,0.18,63.52,206.44,0.5,1.0,2.0,8.0,0.1,18.0,29.0,13.0,8.0,20.0,0.0,13.0,0
